rawDataOut1,rawDataOut2,rawDataOut3,rawDataOut4,rawDataOut5,rawDataOut6,rawDataOut7,rawDataOut8
38933,40751,39881,39446,39723,40356,40197,40039
39091,41897,40435,39605,40356,40237,40000,40000
39012,43241,40988,39881,40869,40435,40000,39486
39012,44545,41304,40237,41107,40514,40158,38814
39130,44269,41107,40276,40790,40474,40158,39051
39605,41620,40474,39960,39684,39763,39881,39605
40039,38340,39802,39605,38854,39051,39328,39802
40276,36166,39525,39644,38695,38893,38774,39842
40474,34861,39288,39802,39170,39051,38221,39921
40593,34427,39209,39644,39486,39249,38221,39921
40276,34782,39209,39605,39605,39367,38893,40158
40079,35178,39249,39605,39525,39644,40000,40316
39802,35296,38774,39446,39407,39723,40237,40158
39565,36482,38024,39328,39684,39723,40237,39960
39644,39407,37865,39367,40079,39842,40395,39723
39723,42767,38814,39565,40039,39960,40514,39644
39763,44703,40079,39802,40079,40079,40435,39644
39723,44743,40830,40000,40197,39960,40039,39763
39605,43518,40869,40000,40158,40079,39723,39921
39525,42016,40593,40000,39921,40197,39605,40079
39565,40909,40514,39921,39644,40197,39723,40276
39605,40118,40435,39842,39684,40158,39763,40079
39446,39407,40118,39802,39763,40197,39605,39605
39328,38893,39842,40039,40197,40316,39249,39367
39565,39012,39802,40079,40356,40237,39249,39367
39842,39209,39921,39921,39960,40079,39288,39565
39960,39288,39960,39644,39407,39723,39367,39723
39881,39605,39881,39644,39130,39446,39525,39802
39723,39802,39881,39842,39209,39446,39605,39842
39644,40356,39960,39921,39565,39644,39644,39921
39723,41027,39881,39960,40118,39763,39763,40039
39802,41027,39684,39960,40356,39802,39684,40000
39723,40553,39446,39723,40593,39407,39605,39802
39446,39960,39565,39565,41067,39170,39723,39644
39407,39091,39684,39644,40948,39446,39723,39605
39565,37786,39605,39525,40395,39842,39763,39644
39644,36956,39525,39525,39921,39960,39763,39723
39684,37114,39763,39723,39446,40000,39802,39921
39881,37352,39565,39802,39249,40158,39881,40197
40079,37470,39012,39881,39288,40197,39842,40316
40276,39051,38933,40000,39446,40039,39684,40356
40237,41146,39486,39763,39091,39525,39605,40158
39960,42609,40276,39644,38695,39249,39486,39802
39644,43083,40869,39842,38933,39525,39407,39605
39644,42885,40948,40118,39288,39842,39644,39684
39723,43320,40790,40197,39921,40079,39763,39684
39842,43992,40593,39921,40830,40158,39565,39644
39644,43834,40237,39881,41146,40118,39644,39644
39486,43162,40197,39921,40869,39921,40276,39605
39723,42411,40276,39921,40316,39684,40711,39605
40553,41225,40395,39921,39921,39565,40158,39802
41067,39684,40474,39802,39644,39605,39249,39960
40830,38261,40158,39605,39723,39644,38814,39960
39960,37114,39723,39486,39960,39763,38774,39881
39051,35533,39091,39446,39960,39684,38656,39565
38656,34229,38616,39446,39802,39446,38933,39525
37668,33280,38300,39367,39446,39328,40000,39684
37707,34506,38300,39328,39288,39407,40395,39486
39407,37549,38814,39446,39328,39881,40316,39407
40988,41027,39723,39881,39881,39921,40711,40118
41423,42925,40553,40276,40316,39644,40711,40751
41186,43043,40751,40237,40395,39525,40158,40672
40553,42964,40751,40000,40079,39486,39486,40197
40197,42806,40593,39802,39684,39605,39012,39763
39881,41818,40237,39802,39723,39960,39012,39565
39446,40830,39684,39763,39802,40197,39288,39644
38537,40395,39605,39763,40039,40356,39644,39644
38182,40276,39763,39921,40237,40395,39723,39684
38972,40276,39921,39763,40079,40276,39684,39565
39525,40158,39881,39644,39644,40079,39684,39486
39644,39565,39802,39605,39525,39960,39723,39525
39723,38695,39763,39605,39407,40118,39684,39565
39367,37944,39644,39605,39209,40158,39525,39525
39407,37589,39605,39565,39407,40316,39684,39605
39881,37865,39684,39723,40118,40356,39960,39960
40079,37865,39763,39802,40474,39921,40000,40079
39960,37470,39525,39802,40474,39328,40000,40118
39802,37628,39130,39605,40039,38774,39921,39921
39644,39328,39170,39486,39525,38419,39842,39684
39723,41739,39486,39565,39407,38024,39802,39802
39921,43162,40039,39842,39881,38379,39684,39763
39723,43083,40474,40118,40276,39051,39328,39684
39407,42213,40474,40039,39605,39723,38972,39605
39051,40711,40237,40000,38933,40356,38814,39565
38458,39486,40237,39842,38774,40711,39328,39486
39565,38735,40276,39605,39288,40988,40000,39921
40751,38024,40000,39605,39960,41462,40474,40276
40988,37589,39486,39605,40158,41620,40790,40158
40672,37707,39012,39565,40237,41186,40988,40039
39842,39209,39091,39605,40316,40474,40711,40039
39209,40909,39565,39684,40237,40039,40118,39881
38933,41699,39763,39723,39881,39723,38933,39446
39012,42806,39960,39842,39763,39328,38024,38933
39525,43083,40118,39921,40435,38774,37233,39249
39960,42371,40000,39684,40711,38379,37154,39802
39802,40948,40000,39802,40276,38498,38024,39802
39605,39921,40237,40079,39960,39209,40118,39960
39684,39130,40356,40197,39802,39802,41265,40079
39763,38577,40435,40000,39249,40079,41027,39960
40000,37905,40395,39723,38616,40039,40711,40118
40237,36719,39921,39723,38656,40079,40593,40276
40395,35810,39051,39605,38814,40039,40632,40197
40276,36482,38379,39486,39130,40118,40514,40118
39842,38340,38656,39644,39723,40316,39960,40000
39565,40869,39367,39723,40197,40118,39328,39684
39644,43280,40118,39684,40593,39960,39012,39605
39921,44664,40711,39881,40672,39960,38972,39565
39921,44862,40988,39921,40435,40039,39051,39525
39802,43834,40790,39842,40237,40276,39209,39605
39763,42371,40395,39802,40118,40158,39328,39644
39921,40711,40118,39842,40276,39881,39525,39842
40079,39565,39960,39921,40158,39723,39723,39921
39881,38379,40079,40039,39960,39486,39842,40000
39565,37075,40118,39921,39605,39367,39723,39881
39525,35375,39723,39446,39012,39170,39644,39723
39842,34150,38972,39209,39012,39328,39723,39842
40197,34585,38656,39367,39446,39802,39842,40197
40118,37035,38814,39723,39684,39960,39881,40237
39881,39842,39091,39684,39249,39802,39802,39921
39802,41976,39486,39605,39130,39723,39763,39684
39605,43280,39842,39644,39486,39723,39802,39684
38340,43518,40079,39644,39842,40000,39960,39763
38024,42806,40316,39802,40316,40158,39921,39802
39091,41423,40316,39960,40711,40237,39802,39960
40118,40632,40276,40000,40593,40039,39763,40197
40316,40356,40237,40039,40039,40000,39763,40237
40316,39881,40237,40000,39407,40039,39684,39921
40316,39051,40316,40000,39446,40356,39605,39328
40276,38221,40118,39960,39881,40474,39723,39249
40079,37668,39921,39763,40158,40039,39723,39605
40039,37668,39644,39605,40039,39288,39723,39802
40039,37944,39446,39605,40079,38972,39644,39842
39763,37905,39091,39763,40435,39288,39605,39960
39605,38221,38893,39802,40474,39051,39684,40000
39644,41067,39407,39684,40079,39051,39684,39960
39605,45257,40514,39565,39605,39605,39684,39881
39565,47905,41660,39842,39644,40356,39802,39960
39644,47470,41937,39881,39684,40553,39802,39960
40000,45454,41581,39921,39644,40118,39763,39921
39446,43873,41265,40118,39921,40039,39763,39842
38261,41107,40672,40118,40316,40158,39565,39446
37510,38893,40197,40158,40356,40118,39407,39051
38261,37352,39802,40039,40118,40000,39446,39130
39605,34861,38972,39802,39723,39881,39525,39525
40553,31739,38024,39605,39525,39644,39565,39921
40948,30553,37668,39367,39486,39525,39684,40118
41027,32411,37747,39328,39565,39486,39763,40316
39684,42174,39684,39565,39802,40000,39605,39842
40039,42174,39763,39763,40039,39960,39605,39684
40514,42450,40000,39881,40197,40039,39605,39407
40316,42648,40197,40000,40118,40039,39644,39486
40039,41146,40197,40079,39921,39960,39644,39644
39684,38340,39921,39763,39684,39802,39644,39644
39446,34940,39170,39446,39367,39605,39644,39723
39328,32806,38774,39486,39407,39723,39723,39763
39288,33280,38814,39763,39802,40000,39842,39802
39328,35138,39130,39921,40039,40039,39763,39802
39367,37510,39328,39802,39802,39802,39802,39842
39644,38893,39170,39644,39763,39723,39842,40039
39842,39723,39051,39525,39407,39446,39960,40039
39921,41027,39051,39328,39288,39249,40000,39842
40118,42925,39249,39486,39881,39367,39881,39842
40356,44743,39802,39763,40316,39367,39842,39921
40197,44822,40672,39960,40474,39525,39525,39921
40000,43320,40988,40197,40316,39881,39091,39921
39960,41660,40869,40079,40039,39960,39012,39921
40158,40316,40474,39881,39684,39881,38893,39881
40593,39525,40039,39723,39446,39763,39051,39802
40197,39209,40000,39684,39486,39921,39091,39723
38537,39091,40039,39723,39407,40118,39367,39684
37628,38537,39842,39763,39960,40197,39407,39605
38379,38221,39684,40039,40276,40276,39525,39486
39209,38340,39723,40079,40118,40197,39881,39644
39605,38695,39763,39802,39921,39842,40197,39605
39723,39170,39644,39565,39921,39525,40435,39763
39842,39723,39842,39723,40118,39486,40909,40118
40197,39921,40158,39802,40197,39328,40593,40158
40988,39881,40197,39802,40316,39525,40079,40118
42174,40237,40079,40000,40316,39960,40276,40197
42490,40000,39723,39842,39881,40158,39960,39960
40395,39763,39525,39842,39802,40118,39446,39605
37352,40474,39763,39881,39525,40118,39170,39565
36877,41225,40197,39763,39051,39960,38695,39802
38182,40672,40395,39644,38972,39723,37905,39684
39249,39288,40356,39605,39446,39407,38024,39525
39763,37865,39921,39684,40118,39249,38893,39723
40000,37154,39288,39605,40474,39091,39486,40039
40316,37312,38656,39565,40869,39565,39881,40118
40356,38221,38774,39486,40711,40237,40435,39921
40000,39130,39288,39486,39960,40395,40553,39446
39802,40039,39842,39605,38972,40197,40435,39249
39763,42095,40316,39921,38814,40000,40593,39605
39763,43952,40672,40118,39288,39960,40514,40079
39763,46443,41067,40039,39802,39407,40039,40237
39921,47470,41067,40039,40237,38577,39763,40276
39802,45257,40672,39960,39763,38537,39763,40158
39723,41462,40316,39802,39328,39288,39407,39921
39763,38340,40118,39842,39684,40039,38893,39565
39723,36403,39960,39842,39842,40474,38577,39249
39684,35296,39763,39763,39802,40790,38458,39288
39486,34782,39486,39763,39763,40948,38814,39486
39367,34664,39328,39842,39881,40869,39486,39565
39446,35138,39091,39605,39763,40553,39842,39644
39763,36284,38774,39328,39012,40000,40079,39881
40039,38577,38774,39170,38616,39525,40356,40118
39960,41027,39170,39249,39209,39565,40632,40237
39684,41858,39446,39446,40197,39723,40869,40158
39446,41660,39605,39802,40909,39605,40711,40197
39328,41186,39842,40118,40988,39288,40435,40276
39446,40909,40039,40000,40553,39091,39921,40000
39684,41067,40356,39881,40079,39130,39367,39802
39921,41383,40553,40039,40039,39486,39170,39842
39960,41699,40514,40039,39842,39763,39407,39763
39960,41423,40276,39960,39644,40158,39684,39723
39842,40435,40158,39960,39644,40751,39763,39723
39763,39525,40000,39960,39684,40751,39605,39605
39684,38893,39842,39842,39525,40197,39209,39605
39763,38537,39921,39802,39288,39723,39130,39684
40039,38577,40118,39605,38854,39288,39288,39842
40276,39525,40079,39486,38854,38340,39446,40079
40316,40118,39763,39486,39209,38142,39802,40276
40158,40237,39367,39525,39763,38854,40039,40237
39684,40316,39091,39605,40039,39644,39842,39842
39209,40356,39170,39644,40039,39881,39288,39288
39130,40395,39684,39763,39921,40118,39170,39051
39288,40316,40158,39723,39763,40672,39486,39288
39407,40276,40316,39684,39881,41581,40316,39763
39367,39525,40316,39960,41067,41976,40948,39842
39525,37707,39921,40316,41976,41225,40553,39881
39249,36838,39486,40197,40316,39802,40079,39960
38893,37470,39407,39921,38103,39051,40079,40197
38814,39605,39446,39565,37193,39091,40079,40197
39407,41265,39605,39328,37628,39209,39367,39684
40356,41265,40000,39328,39012,39288,39209,39367
40711,40909,40118,39565,40395,39605,39288,39565
40909,41186,40039,39802,41146,39644,39170,40000
40514,41344,40039,40000,41699,39644,39328,40118
40118,40988,40158,40079,41620,39644,39960,40039
39960,40079,40118,40000,41146,39605,39921,39960
39960,38933,39960,39763,41067,39367,39012,39763
39684,38221,39605,39605,41344,39525,38340,39763
38972,38379,39288,39525,40632,40237,38340,39684
38695,39525,39328,39605,39446,40237,39288,39644
38972,40632,39525,39802,38735,40039,40276,39763
39605,41146,39802,39960,38458,40039,40395,39842
40197,41107,40118,40039,38616,40158,40316,39881
40158,40593,40237,39921,39051,40118,40316,39723
39684,39921,40118,39842,39644,40000,40158,39565
39407,39446,39960,39763,39684,39802,40118,39486
39367,39249,39842,39802,39881,40000,39921,39684
39525,39288,39960,40039,40158,40118,39605,39802
39802,39486,39842,40000,40158,39763,39407,39881
40039,39802,39605,39684,40158,38933,39328,40039
40118,40197,39605,39486,40316,38854,39209,40000
40079,40751,39842,39565,40197,39288,39091,39881
40000,41581,40316,39684,40158,40158,39209,39802
40079,41660,40435,39802,40158,40830,39486,39881
40316,41502,40356,39881,40276,40948,39723,40039
40276,41739,40553,39881,40395,40830,39842,40079
40435,42253,40632,39842,40435,40553,39802,39960
40593,41897,40395,39921,40158,40118,39763,39960
40118,40672,40079,39644,39565,39723,39684,40079
38814,38340,39605,39367,39051,39170,39684,40197
37549,36561,39367,39446,39091,38735,39605,39723
38103,35968,39170,39842,39684,38854,39565,38854
39486,35217,38933,40000,39802,39842,39684,38854
40395,34782,38735,39842,39644,40435,39842,39881
40435,35533,38774,39605,39486,40197,39881,40435
39565,37075,38854,39407,39012,39446,39763,40197
38774,39367,39288,39605,39130,38854,39605,39684
38893,42609,40158,39802,39960,38854,39605,39605
39960,44822,40751,39881,40593,39170,39842,39842
40000,44624,40790,39881,40553,39525,40118,39842
40197,43201,40514,39723,40039,39723,40039,39842
40869,41778,40197,39605,39763,39881,39644,40079
40909,40514,39960,39644,39605,40237,39486,40039
40276,39605,39723,39684,39525,40553,39525,39960
39723,39486,39723,39763,39723,40751,39802,39921
39328,39644,39881,39842,39842,40672,39960,39802
39130,39486,40039,40039,40079,40474,39921,39842
39249,39130,40000,40079,40000,40197,39842,39842
39486,38695,39842,39921,39723,39921,39684,39842
39644,38537,39723,39644,39170,39565,39565,39763
39802,38458,39723,39605,39130,39486,38933,39565
39802,38498,39684,39723,39407,39525,38379,39446
39763,38656,39763,39723,39960,39367,38933,39367
39763,39170,40118,39763,40435,39407,39605,39684
39802,39328,40593,40000,40711,39486,40711,40118
39565,39486,40672,39960,40593,39723,41344,40079
39091,40514,40632,39881,40356,40000,40909,39921
39328,42885,40632,39881,40079,40158,40039,39960
39565,44348,40395,39723,39684,40000,39367,39881
39723,44111,39565,39605,39565,40000,39012,39486
39881,42490,39012,39525,39605,39960,38774,39328
39209,40395,39091,39763,39842,40039,38854,39605
39565,38024,39525,39960,40197,40079,38893,40039
40356,35929,39446,40039,40356,39763,39249,40197
39842,34427,39012,39723,39684,39012,39565,40079
39288,33873,38419,39367,38972,38695,39921,39921
40039,34269,37905,39249,38933,39407,40474,40079
40474,35217,38063,39644,39249,40435,40790,39921
40118,37233,38577,39802,39644,40672,40711,39565
39051,40593,39288,39644,39684,40316,40079,39130
38458,44703,40237,39605,39802,40000,39407,38893
39921,46956,41225,39723,39802,39723,38933,39367
41146,46956,42055,39881,39723,39525,38854,39960
40988,45296,42134,40158,39802,39605,39012,40276
40553,43636,41778,40197,40039,39723,39170,40276
40079,42213,41067,40000,40237,39763,39288,40276
39605,40474,40316,40118,40395,39881,39605,40158
39328,38893,39684,40000,40276,39960,39842,39921
39170,37786,39091,39723,40000,39802,39842,39644
39051,36996,38893,39565,39565,39644,40039,39446
39328,36403,38814,39407,39565,39684,40356,39644
39565,36561,38774,39565,39723,39881,40435,39723
39723,37510,38893,39842,39881,40079,40276,39802
39684,38616,39209,40079,39723,40158,39960,39842
39644,39209,39328,39960,39565,39960,39565,39802
39644,40237,39565,39684,39525,39644,39328,39723
39684,41818,39802,39723,39842,39723,38893,39723
39763,42174,39802,39881,40672,40000,38577,39486
39921,41937,39802,39842,41344,40000,38695,39407
39881,40988,39723,39881,41107,40079,39170,39684
39684,39723,39802,39960,40039,39763,39051,40118
39288,38972,40000,39842,38656,38695,39328,40316
38735,38142,40118,39881,38300,38458,39802,40237
38616,37431,40158,39802,39091,39565,40790,39960
39051,36838,40000,39684,39525,40356,41107,39684
39723,36680,39802,39525,39486,40197,41027,39605
40158,36877,39407,39525,39446,39881,40909,39881
40237,38024,38972,39605,40079,40237,40356,40000
40395,40118,39012,39763,40751,40435,39446,40039
41027,42371,39684,39921,41067,40237,38933,40079
41225,44031,40276,39960,40632,39881,38854,39921
40514,44229,40593,39684,39881,39446,38854,39881
39288,43834,40435,39605,39565,39486,39012,39921
39328,43320,40514,39802,39723,39802,39249,39802
40158,42569,40790,40039,39960,39921,39605,39130
40118,41225,40830,40118,40079,40039,39921,38735
39328,39723,40632,40039,39921,39960,39881,39367
38854,38735,40276,39763,39723,39684,39881,40039
38933,38182,40197,39605,39723,39644,39921,40395
39367,36877,40000,39605,39842,39842,39881,40356
40118,35454,39367,39525,39881,39842,39644,40118
40553,35968,38972,39684,40237,39723,39525,40118
40316,38261,39170,39842,40395,39684,39644,40039
39684,40158,39367,39842,39960,39605,39842,40000
39486,40632,39288,39684,39209,39367,40237,40039
39407,41186,39407,39684,39328,39170,40316,40039
39209,43083,40000,39842,39842,39288,40079,39921
39170,45059,40356,39763,39367,39288,39605,40000
39328,45257,40830,39960,38893,39486,39328,39960
39565,43043,40672,40079,38458,39881,39288,39605
40197,39960,40276,39881,39012,40632,39486,39249
40356,38221,40000,39723,40356,41107,39644,39170
39921,37431,40197,39723,41067,40869,39644,39328
39130,36403,40316,39763,41225,40435,39644,39565
38300,34703,39842,39565,40593,39881,39565,39525
39130,33201,38695,39288,39921,39842,39565,39525
41462,33952,37905,39446,39684,40039,39684,39960
42174,37944,38379,39644,39684,40118,39763,40356
40790,41858,39170,39881,40000,40237,39921,40316
39249,43557,39486,39960,39921,40000,40039,40118
38616,43913,39763,39881,39367,39367,39921,39960
38814,43439,40276,39723,39170,38893,39723,39881
39249,42569,40672,39723,39288,38854,39565,39763
39486,41620,40909,39802,39486,39249,39486,39644
39802,40948,40869,40000,39525,39684,39525,39723
40039,40790,40672,39921,39763,40000,39684,40039
40158,40197,40118,39644,39605,40079,39644,40118
40079,40197,39723,39407,39249,39960,39525,39881
40039,40356,39802,39605,39486,39881,39525,39525
39921,40395,39881,40079,40237,40158,39565,39249
39842,39842,39802,40316,40553,40197,39644,39446
39802,38379,39684,40039,40158,40079,39684,39802
39605,37193,39684,39842,40158,40474,39763,40118
39288,36522,39644,39723,40237,40751,39763,40039
39012,35771,39486,39644,39960,40316,39605,39684
38577,35533,39130,39486,39486,39644,39486,39486
37865,36442,38735,39367,39091,39209,39249,39486
38419,38893,38893,39407,39012,39130,39209,39644
39921,41541,39486,39684,39367,39407,39684,40000
40711,43794,39960,39960,39960,39684,40039,40118
41107,46363,40435,40039,40632,39960,39763,40039
40869,47273,40830,40000,40790,39960,39565,39881
40395,45375,40948,39881,41344,40000,39605,39723
40276,42490,40988,39881,41620,40197,39763,39921
40079,39763,40711,39960,40593,40039,40000,40316
39605,37549,40197,40079,39446,40039,40514,40356
39486,35415,39763,40039,38814,40158,40632,40158
39881,33873,39525,39802,38498,39842,40118,39802
39802,33834,39288,39407,38221,39407,39684,39407
39249,35533,39209,39367,38695,39842,40039,39288
39486,37628,39170,39486,39446,40356,40435,39644
40237,40197,39091,39605,40158,40711,40356,40118
40672,42174,39249,39763,40672,40790,39407,40158
40514,42648,39486,39763,40553,40237,38340,39684
40039,41620,39525,39644,40197,39367,37668,39170
38577,40869,39644,39684,40316,39130,37707,39170
37865,41067,39921,39763,40474,39130,38774,39525
38695,41383,40197,39763,40079,38498,40118,39723
39605,41344,40395,39842,39684,37786,41225,40079
39881,40751,40553,40039,39605,38458,41502,40356
39684,39960,40356,40079,39921,39921,41225,40276
39565,39249,40079,40079,40039,40711,40751,40118
39802,39170,39644,40039,40000,40869,39802,40079
40079,39288,39486,39644,39446,40751,38419,39723
40158,40197,39446,39486,39130,40276,37075,39525
40395,42371,39881,39684,39407,40000,36996,39486
40632,42964,40276,39881,39763,40079,39130,39684
40356,42292,40435,39723,39486,39960,40948,39446
39367,41344,40553,39644,39407,40039,40948,39249
38656,40079,40514,39644,39605,40395,40395,39446
38854,38379,40356,39525,39644,39960,40553,39842
38972,36324,40118,39446,39525,39328,40790,40197
39723,34348,39565,39446,39644,39012,39960,40395
40395,33241,38695,39486,39802,38498,39051,40158
40435,33873,38024,39684,40158,38577,38893,39842
40039,36403,38142,39921,40395,39012,38379,39763
39525,39328,38814,40039,40356,39446,38261,39763
39644,40790,39288,40000,40197,39565,39051,39723
40000,42174,39802,39802,39921,39802,39644,39684
39842,44071,40395,39723,39763,40316,39842,39684
39684,45020,40751,39802,39723,40830,40000,39644
39881,44703,40790,40079,40039,41067,40158,39802
40118,43439,40711,40118,40276,41107,40039,39881
39565,41660,40237,39842,39921,40790,39921,39763
39051,40276,39881,39288,39407,40039,39802,39525
38933,40000,39842,39288,39723,39525,40000,39249
38498,39842,40118,39644,40039,39684,39960,39170
38814,39605,40395,39881,40276,39960,39288,39446
39486,39012,40356,40158,40514,40118,39525,39842
39130,37668,39170,39684,40000,39723,38735,39012
38854,37707,38933,39605,39763,39644,38261,38972
39091,38221,39051,39644,39723,39763,38498,39130
39565,38695,39407,39605,39684,39921,39367,39486
39763,39130,39644,39684,39763,40000,39881,39684
39723,39684,39644,39763,39802,39842,39012,39644
39525,40197,39644,39684,39802,39605,38498,39644
39446,40593,39802,39644,39684,39565,39170,39723
39763,40395,40079,39802,39525,39605,40356,39960
40197,40000,40158,39921,39684,39763,40474,40316
40356,39684,40237,39921,39881,40000,40672,40672
40118,39367,40118,39921,39881,40079,40593,40830
39684,38695,39763,39723,39605,39842,40158,40435
39407,38340,39446,39486,39249,39723,39842,39881
39367,38893,39407,39565,39367,39763,39802,39605
39565,40474,39723,39763,39881,39881,39605,39446
39802,42095,40158,39960,40158,39960,39407,39565
40039,42490,40356,39921,39960,39842,39328,39605
40237,42253,40316,39842,39960,39921,39407,39723
40237,41620,40118,39802,39763,39763,39407,39644
40118,40948,40000,39763,39605,39644,39367,39684
39881,40395,40000,39723,39723,39565,39446,39723
39328,39881,40079,39802,40197,39644,39565,39763
39170,39525,40158,39921,40435,39802,39723,39921
39407,39288,40237,40079,40395,39960,39802,40118
39684,39170,40158,39921,40118,39960,39723,40197
39802,39209,40039,39842,39921,39921,39565,40276
39921,39565,39802,39763,39605,39881,39446,40039
40197,40118,39605,39644,39407,39921,39446,39921
40197,40830,39605,39565,39328,40079,39328,39881
39842,41581,39802,39684,39605,40316,39249,39684
39644,41502,40118,40039,40276,40356,39328,39486
39763,40830,40118,40197,40395,39763,39565,39486
40118,39960,40118,39960,40079,39367,39763,39644
40316,39644,40237,39723,39723,39328,39723,39881
40158,39367,40197,39684,39921,39525,39723,40039
39802,38972,39921,39723,40000,39684,39723,40000
39170,38340,39565,39723,40000,39802,39881,39723
38419,37865,39367,39723,40039,39842,40237,39644
38182,38142,39288,39842,40079,40039,40435,39605
39012,39170,39525,39723,39842,40000,40356,39763
40237,39723,39723,39684,39723,39881,40039,39921
40593,39763,39605,39565,39565,39684,39842,39763
40356,39960,39486,39525,39367,39446,39605,39684
40237,40632,39763,39525,39288,39328,39170,39763
40395,41778,40118,39565,39288,39684,39249,39644
40711,42648,40395,39763,39763,40197,39802,39446
40474,42806,40395,40039,40276,40593,40395,39446
40158,42016,40237,40118,40316,40514,40197,39802
40000,40237,40197,39842,39881,40039,39644,39960
39842,39209,40237,39684,39605,39684,39209,40039
39446,39525,40276,39842,39842,39565,39091,40118
38419,40474,40435,40118,40158,39723,39328,40237
38300,40356,40356,39921,40000,39802,39565,40158
38893,38735,39881,39763,39763,39723,39644,39881
39407,37470,39130,39644,39644,39684,39407,39565
39802,37352,38854,39644,39565,39644,39723,39486
40079,38695,39288,39565,39565,39684,40079,39605
40079,39881,39921,39446,39565,39723,40039,39644
39763,39842,40869,39565,39684,39763,39960,39723
39367,38458,40909,39763,40039,39684,39842,39644
38419,36838,39842,39763,40948,39605,39842,39644
38419,36680,38854,39802,41225,39446,39881,39802
39921,38972,38616,39802,40988,39446,39960,40000
40751,41937,39091,39684,40514,39644,39842,40000
40672,43043,39525,39763,39802,39723,39644,39842
40079,42688,39921,39921,39288,39921,39525,39723
40237,42371,40356,40118,39407,40435,39921,40000
40158,42213,40593,40316,39565,40751,40197,40000
39763,41778,40435,40079,39288,40751,39842,39802
39486,40395,39921,39605,38616,40237,39209,39605
39367,39170,39407,39446,38577,39763,38972,39605
39486,38814,39170,39446,38774,39921,39051,39684
39684,38854,39446,39525,39328,40118,39170,39881
39091,38458,39802,39763,39960,40000,39051,39921
38577,38103,40039,39842,40118,39288,39170,39525
39249,38261,40197,39763,40593,38854,39723,39288
39921,38458,40316,39723,40790,38854,39486,39486
40000,38379,40197,39684,40514,39328,39802,40158
39763,37707,39802,39723,40593,39802,40711,40711
39486,37193,39288,39684,40395,40039,40948,40632
39328,37786,38854,39723,40079,39960,40276,39921
39486,39842,39091,39921,39881,40039,39525,39644
39802,41383,39525,40000,39565,39921,39367,39842
39842,41225,39684,39921,39446,40000,39407,39960
39723,40948,39644,39605,39209,39763,39644,39684
39684,41502,39763,39446,39012,39605,39802,39407
39802,41976,40039,39723,39288,39842,39605,39486
39960,41739,40197,40000,39802,40118,39288,39565
40197,40948,40197,40039,39684,40118,39170,39644
40553,39842,39842,39921,39486,40039,39407,39802
40672,38735,39684,39763,39565,39960,39605,40039
40672,38221,39644,39565,39605,39842,39684,40158
40672,38498,39684,39565,39565,39802,39802,40237
40395,39960,39802,39605,39367,39842,39921,40237
39723,41660,40039,39723,39091,39881,39921,40039
39012,41858,40158,39842,39249,39842,39881,39802
38537,40830,40079,40039,39605,39802,39802,39565
38616,39051,39921,40000,40000,39921,39802,39446
39091,38103,39723,39921,40632,40158,39723,39525
39446,38300,39684,39684,40948,40079,39684,39763
39367,38854,39763,39644,40751,39605,39684,39881
38972,38893,39684,39525,40237,39170,39763,39881
39763,38893,39763,39525,39921,39249,39723,39881
41265,39684,40000,39802,40000,39881,39763,40079
41304,40553,40158,39881,40118,40435,39723,40158
40197,41620,39921,39684,39802,39881,39605,39921
39684,42609,39960,39644,39605,39486,39644,40079
39684,42292,40197,39763,39763,39684,39644,40079
39881,41146,40356,40000,40039,40000,39605,39249
39723,39921,40316,40237,40553,40197,39763,38695
39170,38933,39921,40237,40632,40395,40158,39170
38656,38854,39605,40039,40158,40276,40197,39565
38695,39446,39684,39881,39723,40000,39684,39802
39684,40079,39881,39802,39486,39802,39367,39921
41027,40395,39960,39605,39367,39644,39565,40237
41225,40118,39960,39486,39249,39565,39605,40514
40356,39367,40079,39723,39565,39644,39644,40316
39605,38695,40356,39763,39842,39723,39881,40118
39446,38893,40435,39684,39960,39881,39842,40118
38972,40711,40751,39723,40079,39921,39605,39842
39130,43083,40869,39723,40000,39605,39328,39525
39644,42885,40276,39684,39960,39367,39328,39407
39684,41699,39486,39684,40079,39288,39565,39328
38695,42055,39091,39960,40276,39565,39644,39328
38458,42767,39446,40079,40435,40237,39644,39565
39367,41897,39960,39921,40118,40435,39684,39763
40079,39130,40158,39763,39763,40158,39446,39723
40079,35810,39881,39644,39328,39763,39130,39525
39960,33359,39367,39525,39091,39605,39367,39763
40276,32213,38419,39446,39249,39605,39842,40197
40237,32569,37826,39446,39684,39525,39960,40316
39921,34545,37865,39565,40356,39130,40000,40079
39684,38340,38498,39605,40237,38616,40158,39763
39605,43399,39763,39842,39565,38458,40553,39723
39605,46205,40988,40039,39209,39486,40790,39644
39684,46284,41344,40079,39407,40593,40237,39802
39525,45020,41265,39881,39525,40869,39486,39842
39288,43518,41186,39802,39723,40553,39170,39684
39446,42055,40988,39921,40356,40356,39288,39842
39525,40316,40316,40000,40632,40316,39367,40039
39565,38933,39605,39842,40316,40356,39091,39921
39842,38182,39170,39565,39486,40000,38814,39644
39960,37312,38933,39446,39288,39644,38616,39763
39763,37984,39091,39723,40039,39842,38933,39723
39446,40000,39684,40118,40553,39881,39565,39802
39367,40474,39960,40158,40474,39684,40039,39842
39328,39565,39842,40039,39921,39209,40237,39802
