rawDataOut1,rawDataOut2,rawDataOut3,rawDataOut4,rawDataOut5,rawDataOut6,rawDataOut7,rawDataOut8
41502,41423,40672,39644,39842,38972,39486,39605
41699,40514,40790,39960,40197,39012,39565,39486
40593,39802,40276,39802,39842,39012,39486,39249
40632,39644,39723,39723,39565,39446,39525,39407
40158,39842,39644,39723,39486,39960,39644,39723
39644,39684,39684,39644,39407,40395,39723,39802
39367,39091,39446,39407,39446,40553,39763,40316
39525,38814,39091,39209,39486,40672,39802,41027
39644,39367,39525,39328,39763,40790,39723,40395
39881,40079,40316,39960,40356,40672,39763,39130
39446,40276,40276,40039,40514,40197,39723,38814
39012,40316,41027,40039,40474,39842,39684,39091
38933,40751,42371,40593,40316,39723,39802,39842
38419,41107,43004,40474,39960,39605,39802,40672
37786,40751,42727,40276,39921,39525,39723,40276
39091,38498,39051,40237,40000,39525,39723,39209
39723,35810,36245,40237,40237,39605,39763,39446
38458,34980,38300,40276,40158,39407,39328,38933
38735,35691,39565,40079,39684,39170,38854,38261
41383,37352,39328,39130,38695,38854,39367,40276
43597,39565,39012,38695,38458,39051,39881,41186
42292,41818,40039,39130,39170,39723,39960,39407
40632,43320,41107,39802,40118,40316,40039,38774
39407,43083,40514,40158,40711,40593,40000,40039
38616,42055,39328,40039,40553,40514,39802,40751
38854,41423,39051,39763,40039,40356,39842,40909
39209,40869,39328,39525,39525,40197,39842,40909
39130,40395,39565,39367,39170,40000,39605,40276
39407,40553,39051,39288,39091,39921,39486,39367
39881,41383,39130,39684,39921,40039,39644,39525
40356,41462,39367,40039,40474,40356,39802,39723
39881,40593,39565,39802,40395,40197,39723,39763
40079,39763,39051,39525,40079,39842,39605,39446
39525,40395,36996,39367,39802,39723,39565,39486
37905,41778,37154,39367,39525,39486,39525,39723
37905,41660,40039,39565,39525,39407,39565,39802
40000,39723,39644,39644,40000,39605,39605,39328
41739,39170,39960,40158,40593,40039,39684,39130
39249,39486,46798,40711,40514,40000,39525,39051
37075,38537,52767,41146,40276,39881,39605,39644
36996,34427,46008,40869,39802,39684,39842,41067
38419,31304,36877,40316,38972,39328,39802,41502
39644,33399,35257,39763,38814,39367,39446,39209
40158,38024,36047,39605,39328,39565,39525,37668
41541,41937,36561,39486,39605,39684,39605,38616
44111,43834,36838,39170,39525,39723,39921,40751
43597,44664,37905,39170,39723,39960,40197,41778
41739,44190,39012,39328,39921,40039,40000,42016
39170,42332,39723,39170,39446,39605,39565,41739
36442,40276,39960,39012,39209,39170,38814,38774
36047,39644,40079,39249,39486,38814,38695,35415
39605,41304,41146,40395,40869,39565,40158,36917
41225,40909,41107,40869,41581,40039,40474,39328
39170,38933,40316,40474,40988,39842,39842,40158
38063,37944,39921,39802,39960,39446,39407,40276
38063,38261,40039,39407,39130,39170,39407,40276
39802,39091,40158,39486,39328,39525,39605,40514
40553,39446,40000,39723,39684,40039,39763,41027
41620,39367,39723,39684,39684,40435,39763,40790
42292,40197,39407,39565,39881,40988,39723,40474
41462,42095,38735,39249,40000,41265,39842,40316
39446,43043,40395,39091,40079,41186,39842,40039
38142,42609,42609,39328,40039,40909,39802,39723
37312,41146,42846,39684,39842,40356,39723,39525
37510,39209,42450,40079,39684,39644,39684,39328
38893,37865,42450,40711,39802,39051,39565,39130
40276,36640,41541,41186,39763,38893,39486,39091
41818,34150,37391,41304,39842,38893,39367,39012
42964,33122,33399,40474,39802,38854,39367,39209
42332,35375,32174,39565,39723,38972,39525,39842
40039,39723,34901,38972,39446,39091,39644,40118
38972,42411,39486,38735,39170,39328,39723,39881
38498,42529,41818,38814,39170,39763,39684,39763
38933,42411,42609,39249,39802,40276,39723,39881
38616,42925,42964,39605,40000,40395,39842,40079
39012,43280,43122,39763,40000,40395,39881,40158
39051,42688,42529,39881,40197,40356,39802,40118
38854,41383,40632,39684,39921,40158,39763,39881
39960,40079,39288,39565,39723,40000,39644,39565
40395,39328,38695,39644,39723,40039,39605,39565
40790,39446,38972,39960,40000,40158,39763,39960
41107,39288,39091,40079,40197,40237,39842,40079
40474,38854,38458,39960,40197,40237,39723,39881
39723,39525,38024,39644,40000,40079,39605,39723
39367,40593,38893,39407,39684,39881,39605,39565
39407,40948,39407,39288,39525,39763,39565,39802
39525,40276,38854,39407,39644,39802,39605,40197
39842,40118,38577,39446,39684,39723,39644,40316
41067,40632,39565,39960,40197,39921,39684,40316
41462,39921,40356,40711,40553,40118,39605,40237
40316,37549,41027,41067,40316,39881,39644,40118
38142,34703,42411,40988,39723,39605,39644,39921
37312,34782,43399,40751,39525,39486,39763,39842
37786,37707,42964,40395,39960,39644,39802,39525
38814,40158,40790,39684,40000,39881,39763,39051
40079,41462,38458,39091,40158,40237,39723,39209
40197,42174,37628,39091,40000,40118,39565,39209
39763,42609,38182,39249,39723,39763,39486,39130
38656,42253,38616,39328,39723,39565,39644,39605
38300,41304,38458,39249,39605,39288,39763,39644
39881,40988,38498,39130,39328,39012,39605,39763
42174,40909,38774,39130,39209,39051,39605,40237
42490,40356,39723,39486,39565,39407,39605,40395
41265,39249,40118,39960,40039,39763,39842,40593
39723,38182,39644,40237,40237,40079,39921,40909
39288,38182,40395,40553,40356,40118,39763,40553
38379,39170,40909,40395,39960,40000,39525,39723
37944,39684,40751,39842,39486,39605,39565,39565
38854,39407,41186,39723,39486,39051,39723,39249
40672,40118,41858,40197,40039,39130,39881,38814
40435,40632,40632,40118,39960,39525,39802,39684
38419,40632,39249,39486,39644,39723,39328,39170
38577,41344,39407,39249,39763,40039,39249,39249
39328,41660,40395,38774,39328,40197,39605,40553
39723,41067,40948,38972,39170,40474,39842,40988
39881,40237,40079,39525,39644,40672,39802,39684
39605,40000,39051,39921,39921,40790,39723,38933
40632,40237,39486,40237,39960,40474,39763,39842
40830,39012,40830,40751,40316,40158,39921,40672
39605,36522,39802,40711,40435,39960,39921,41107
37944,35454,37431,40276,40356,39723,39763,40237
37549,37154,37154,39723,40158,39407,39486,38695
39881,40000,38577,39763,40000,39407,39565,38103
41027,41937,40514,39842,39921,39446,39802,39328
41620,41897,41502,39723,39921,39407,39644,40000
42213,40593,40632,39288,39723,39170,39209,39288
42450,39723,39249,39091,39367,39091,39209,39328
41620,40237,39130,38854,38774,39170,39723,41186
39367,40790,39644,38933,38577,39367,39960,42213
38340,40593,40039,39525,39525,39960,39763,40869
38063,40435,40276,40079,40395,40435,39486,37470
37628,39960,40553,40474,40988,40632,39605,36640
37905,39802,40514,40474,40988,40632,39802,38695
38695,40039,40395,40237,40395,40435,39881,40711
39644,40395,40118,40039,39921,40158,39802,41067
40435,40553,38814,39763,39802,40118,39881,41027
40435,40790,36601,39367,39565,40000,39842,40790
40553,41186,35929,39328,39565,39921,39723,40435
40000,40909,37668,39605,39881,40039,39802,40197
39486,39881,40593,39960,40316,40158,39842,39881
39486,39012,43913,40197,40276,39960,39684,39525
40158,38419,46047,40395,40118,39802,39446,39249
39091,38221,45257,40197,39644,39644,39367,39328
37114,37826,42727,39605,39130,39328,39407,39130
38419,37391,39644,39170,38972,39209,39328,38616
42648,38972,37589,39051,38972,39249,39446,39130
42569,42292,37668,39328,39525,39644,39605,39881
39565,43597,38221,39486,39881,39802,39565,39170
39249,42332,38024,40197,40869,40356,39881,39605
37786,39249,40237,39960,39881,39881,39723,39960
36996,38261,39288,39763,39842,39842,39684,39921
36403,38300,38577,39605,39763,39723,39407,38814
37668,39446,38854,39644,39842,39763,39446,37905
39684,40000,37905,39328,39684,39684,39644,39051
40830,39525,35771,38774,39249,39565,39684,40435
41304,39565,36126,38972,39328,39565,39723,40988
42134,40672,38735,39763,39842,39763,39723,40790
42648,41858,41660,40316,40197,40000,39644,40316
41858,41858,43873,40197,40197,40079,39763,40158
39723,41423,45375,40158,40158,40079,39723,39763
36917,40356,44031,39921,39960,39842,39525,39051
36601,38695,41581,39723,39802,39723,39605,38972
37628,38182,40356,39842,39684,39763,39684,39486
38182,38695,40948,39881,39763,39802,39723,39881
38774,39012,39921,39684,39525,39644,39684,39921
40790,39644,38656,39921,39565,39763,39644,39723
43122,40593,38221,40356,40118,39960,39763,40000
44229,40988,37707,40158,40197,40039,39802,40276
42885,39960,37391,39605,39881,39763,39723,40158
38103,38261,37707,39051,39486,39684,39525,39881
37391,37826,37905,38854,39328,39644,39525,39684
39367,38854,38182,39170,39763,39881,39763,39723
39605,40079,39446,39802,40276,40276,39960,39881
39288,40909,40711,40039,40395,40118,39842,40000
39209,41186,41146,39921,40158,39960,39644,39802
39091,41067,41107,39881,39960,39763,39486,39525
39684,40435,40751,40197,40039,39802,39565,39723
40316,39328,39921,39960,39802,39723,39565,39881
39328,38221,38774,39525,39605,39644,39486,39486
36284,38419,38972,39249,39605,39565,39367,38854
38656,41107,41344,39684,40237,40000,39921,40356
43162,42885,42450,39881,40356,40237,40000,40830
42450,42529,42055,39723,39921,39960,39644,39446
39684,41225,41304,39684,39486,39723,39565,38972
37391,39684,41067,39684,39288,39565,39565,39288
39249,39051,41027,39802,39328,39565,39605,39763
41937,39249,40276,40316,39763,39802,39763,40039
43360,38814,38933,40632,40316,40118,40000,40435
42925,37826,38340,40435,40356,40118,40000,40553
40000,36877,38537,40000,39684,39684,39723,40000
37470,36798,38419,39525,39091,39288,39605,39486
36640,37233,37865,39446,39486,39446,39605,39486
36284,38774,37865,39446,39881,39802,39605,39486
37391,41265,38024,39367,40039,40000,39565,39644
39723,42964,37944,39170,39842,39881,39644,39921
41186,43201,38814,39130,39842,39842,39723,40118
41541,42016,39091,39249,39881,39881,39684,40039
41778,40356,38458,39486,39763,39881,39723,40000
41462,40395,40395,39723,39960,39960,39802,40158
40276,41581,42806,40079,40039,40039,39842,40158
39525,42371,43992,40039,40197,40118,39802,40039
39288,41186,43557,40000,40395,40197,39763,39842
39802,39170,41186,40237,40237,40079,39684,39763
40237,37826,38577,40158,40000,39802,39565,39565
39288,37944,37193,39723,39644,39565,39486,39446
38972,39486,39328,39723,39328,39407,39565,39525
40237,39723,41778,40118,39170,39367,39644,39644
40514,37628,40672,40237,39367,39446,39644,39960
36877,35652,38063,40079,39802,39763,39684,39802
35652,36008,37035,39605,40079,39960,39644,39170
38695,38498,37826,39249,40000,39881,39644,39051
40553,40751,39407,39407,39921,39881,39842,39723
40988,41739,39881,39881,40356,40079,39960,40474
40751,41739,38537,39921,40395,40000,39842,40474
40395,40948,37352,39881,40118,40039,39763,40395
39249,40988,38300,39960,40237,40237,39723,40514
37707,41541,40514,39842,40118,40079,39684,40276
38537,42016,42292,39605,39921,39842,39644,40197
39407,42253,43913,39525,39723,39723,39525,39763
39209,41620,43360,39644,39644,39763,39525,38972
39249,39960,41146,39881,39723,39802,39605,38854
38695,37628,39723,39565,39486,39525,39486,38458
40158,36442,38854,39328,39249,39367,39367,38498
43122,37114,39051,39605,39446,39605,39605,39684
43043,38735,40632,40000,39802,39842,39881,40751
40632,39802,40909,40079,39921,39842,39842,40514
38419,39763,40514,39881,39605,39605,39605,39921
38024,39565,39802,39763,39525,39684,39605,40039
39288,39842,39170,39684,39881,39881,39723,40276
40158,40672,39051,39960,40158,40079,39763,40197
40869,41186,39328,40158,40000,40000,39684,39921
41304,41265,39525,40316,39881,39802,39644,39842
40474,40276,39012,40316,39881,39881,39763,39960
38537,38972,38695,39842,39960,39881,39802,39960
38854,39525,40909,39565,40118,39960,39763,39960
38340,40869,42213,39446,40079,40079,39723,39921
36719,41462,40474,39170,39960,40118,39763,39605
37114,41304,39288,39170,40118,40000,39723,39407
38972,40593,40039,39249,40039,39921,39565,39130
39367,38933,39407,39091,39605,39644,39249,38893
38458,37431,37786,39170,39051,39249,39170,38656
37154,38616,39130,39249,38695,39209,39367,39012
41027,42411,42174,39486,39209,39605,39881,40356
44427,43518,43122,39763,39684,39881,40079,40869
44387,42213,41502,40197,40276,40118,40000,41067
43399,41541,40395,41107,40988,40356,39842,40948
40869,40909,41186,41344,40988,40316,39723,39881
39644,40197,41067,40909,40276,39921,39565,38656
40790,38379,39367,40316,39921,39881,39605,39565
42016,34031,36363,39921,39763,39842,39684,40632
40158,31462,33913,39446,39525,39684,39684,40316
36403,34071,35296,39367,39723,39684,39684,39565
36087,38261,38063,39051,39723,39644,39644,39486
37786,42292,40514,39130,39723,39644,39644,39407
39209,44743,42095,39486,39684,39723,39763,39684
40000,44901,42134,39446,39565,39644,39842,40751
40039,43834,41660,39367,39367,39723,39842,41502
39802,42371,40869,39605,39802,39921,39565,39960
39525,41344,39802,39921,40435,40197,39525,37549
39723,40514,38814,40039,40553,40276,39644,37865
41027,40197,39051,40000,40356,40039,39802,39486
42371,39763,39881,39960,40039,39921,39684,40316
42688,38498,40000,39842,39605,39723,39644,40514
42253,37391,40948,39763,39525,39644,39763,40711
41225,37273,41344,40039,39763,39684,39802,40632
39763,37510,40276,40435,40276,39960,39802,39881
37668,37747,39486,40316,40118,39842,39684,39446
34782,37510,39091,39960,39525,39565,39644,39367
34229,37944,38656,39565,39249,39565,39565,39525
36008,38972,38063,39209,39170,39446,39525,39763
39960,40237,38261,39288,39249,39525,39644,39881
41976,41186,39091,39525,39565,39684,39763,39842
42371,41265,39763,39723,40000,39802,39802,39881
41107,40711,40039,39921,40276,40039,39763,39802
39960,40356,40158,40039,40395,40197,39842,39763
39723,40197,40237,40079,40395,40118,39723,39605
39921,39960,40197,39960,40118,39881,39565,39367
39684,39605,40158,39644,39763,39763,39486,39288
40197,39723,40158,39525,39644,39802,39684,39605
41462,40158,40197,39525,39644,39605,39763,40158
41344,40237,40237,39763,39960,39763,39763,40395
39842,40079,40079,39960,40237,40000,39763,40237
39051,40000,39644,39881,40118,40000,39723,40039
39525,39960,39486,39446,39684,39763,39723,40000
40237,40000,39525,39407,39525,39763,39763,40118
40909,40079,39605,39605,39802,39842,39723,40079
40435,40118,39130,39684,39881,39881,39684,39921
38933,40237,39051,39881,40118,40000,39684,39842
38458,40395,39328,39960,40158,39960,39684,39881
37944,40435,40079,40000,39881,39881,39565,39565
37549,39763,40948,40158,39842,39842,39525,39051
37589,39130,41186,40158,40000,39802,39684,39091
37035,39209,40276,39842,39802,39723,39684,39367
35217,39446,40118,39605,39486,39565,39565,39407
37628,39605,40830,39525,39486,39525,39644,39644
41976,39486,41462,39644,39644,39684,39802,40276
43478,39644,40316,39644,39842,39921,39842,40514
42253,40158,38498,39525,40039,40079,39842,40514
41423,40790,38261,39328,39763,39960,39842,40553
41067,41107,38972,39288,39525,39723,39723,40356
40039,40790,40158,39644,39644,39723,39565,40000
39051,40395,40948,40118,40237,40000,39565,39644
38893,40039,40356,40316,40316,40118,39763,39565
40435,39288,39288,39921,39763,39763,39525,39288
41383,39288,39170,39723,39525,39644,39565,39328
42134,40395,38537,39723,39525,39684,39763,39921
41581,40632,37826,39407,39525,39684,39723,40237
37470,40079,38340,39328,39684,39802,39565,39605
34308,39249,39684,39288,39565,39684,39130,38221
35415,38972,41778,39288,39525,39565,39249,37865
37589,39051,43162,39644,39802,39763,39486,38735
40948,40158,43083,40435,40790,40395,40316,41423
42648,40909,41067,40672,41304,40751,40593,42925
41146,40909,39051,40079,40711,40316,40000,41344
39565,40711,38577,39565,40000,39842,39644,39921
38972,40948,38814,39328,39486,39644,39684,39802
38933,41897,40079,39486,39684,39802,39723,39802
39565,41344,41067,39723,39802,39842,39525,39407
40276,39565,40197,39684,39328,39525,39170,38774
41107,39170,39921,39960,39249,39328,39249,38774
41423,38024,38616,40118,39288,39367,39288,38577
42806,35731,36047,39763,39407,39407,39328,38933
44506,35889,36917,39446,39605,39565,39842,40435
41225,37944,39328,39446,39960,39881,40158,40909
34031,38774,39091,39170,40237,40079,39960,40079
33952,40988,39130,39091,40237,40118,39802,39644
37510,43597,41067,39565,40197,40158,39644,39644
39763,44703,43360,40158,40237,40079,39605,39842
40593,43043,44664,40395,40118,39921,39644,39921
40711,40909,44862,40356,39921,39921,39763,39842
40711,40079,43794,40474,39763,39881,39763,39842
40553,38735,39842,40316,39802,39802,39684,39921
40553,37312,36403,39960,40039,39881,39644,40039
40672,37668,34624,39802,40158,39921,39763,40158
40474,39486,36442,39525,39723,39605,39684,39960
40039,40751,38933,39288,39130,39407,39565,39644
39842,40514,40079,39249,39170,39446,39525,39525
39723,40316,40474,39367,39605,39723,39565,39644
39763,40158,41699,39763,40039,39921,39684,39763
39802,40039,43043,40039,40158,40000,39802,39723
39684,38933,41146,39763,40197,40039,39802,39802
39328,37312,37668,39565,39960,39842,39723,39921
39407,37628,36996,39802,39644,39605,39723,40079
39921,38735,38182,39921,39605,39723,39684,39960
39921,39051,39367,39802,39565,39723,39684,39605
40158,39723,40514,39881,39802,39684,39684,39684
40672,40711,40790,40039,39921,39921,39723,39960
40790,40711,40158,39960,39960,39960,39684,39921
39367,40514,39525,39881,39921,39960,39605,39763
39367,41067,39051,39881,40118,39921,39605,39763
39209,41027,39288,39684,40000,39881,39723,39921
38656,40276,39209,39446,39763,39644,39723,39881
38458,40000,39921,39525,39723,39723,39644,39763
38419,40039,41423,39842,40039,39921,39684,39763
39802,40039,41818,39921,40079,40039,39763,40079
40276,40197,42016,39842,39842,39921,39842,40356
40000,39960,42095,39921,39763,39802,39881,40593
39960,38814,40553,40197,40079,39881,39684,40039
39763,37273,38498,40237,40356,39881,39525,38854
39565,37707,38024,40118,40474,40079,39525,38695
39367,39288,37984,39763,40158,39960,39644,39446
40514,40830,37589,39446,39684,39763,39605,40197
40869,41581,37431,39328,39525,39842,39802,40553
38854,41265,38261,39249,39525,39802,39684,40000
38537,40830,39644,39288,39446,39684,39605,39446
39249,41225,41383,39407,39486,39723,39605,39328
38854,41937,42885,39881,39723,39763,39644,39605
39328,41620,43122,40276,40000,39960,39763,40197
40514,40197,40751,40197,40237,40079,39802,40197
41699,39367,37668,39802,40197,39960,39763,40000
41620,39723,37193,39525,39842,39723,39684,39960
39960,40118,38893,39249,39367,39525,39605,39960
38261,38656,40316,39209,39249,39525,39684,40079
39525,37628,40672,39525,39684,39842,39763,40474
40118,37628,40395,39960,40079,40079,39802,40593
39209,37984,39842,40039,40000,39921,39684,40079
38972,38261,39170,39921,39723,39802,39644,39644
40118,38814,38300,39802,39723,39723,39644,39486
40316,40039,39051,39605,39565,39723,39605,39091
36759,41027,40197,39763,39565,39605,39446,38221
34901,41581,41027,39960,39723,39644,39288,37707
38024,41265,41186,40000,40039,39723,39446,38656
40790,40514,40790,39921,40276,39921,39684,40000
41660,39960,39960,39565,40039,39921,39842,40593
43201,40158,39091,39367,39684,39881,39960,40869
43241,40672,39012,39605,39605,39921,39802,40830
39684,40435,39407,40079,39842,39921,39763,40197
37984,40237,40118,40197,39960,39960,39842,40079
38774,39881,40316,40000,39842,39921,39802,40158
39446,39367,40316,39960,40079,40039,39802,40158
39486,39130,41344,39881,40276,40118,39644,39881
39288,39012,41027,39605,40000,39881,39525,39525
39249,39012,39525,39249,39565,39525,39525,39328
39486,39288,38774,39407,39605,39605,39565,39446
39763,39605,39605,39684,39802,39723,39644,39644
40158,39723,40316,39842,39960,39921,39802,39842
40276,39763,39367,39921,40118,39921,39763,39921
40158,40237,38419,39842,40000,39881,39644,39842
40079,41304,39881,39802,40000,39881,39723,39723
39684,41897,40948,39802,40039,39921,39763,39763
39525,41344,39644,39605,39881,39881,39644,39723
39605,40237,38933,39802,39723,39723,39605,39684
39921,39486,39802,40118,39644,39723,39684,39763
39565,38854,41462,40395,39763,39763,39723,39921
38103,37747,41423,40237,39881,39763,39644,39763
38854,36245,38774,39921,39921,39881,39684,39921
40751,36759,37273,39842,40000,40079,39723,40079
40474,38577,38261,39367,39605,39842,39684,39802
39051,40395,39209,39170,39486,39644,39565,39486
37431,41620,39921,39486,39723,39763,39684,39328
38142,41976,40000,39763,40079,39881,39763,39960
40039,41778,39525,39446,39842,39802,39723,40514
41027,41581,39802,39288,39723,39684,39684,40514
42371,41423,40672,39407,39842,39723,39367,38735
44071,41027,41581,39407,39565,39644,39367,38814
45217,40948,41581,39525,39525,39723,39763,40632
42529,40593,41541,39881,39921,40000,40000,41027
36008,39723,41383,40197,40079,40079,39921,40000
33992,38814,40237,40553,40356,40118,39842,39723
36126,38537,39130,40514,40316,40118,39802,39684
37549,38537,38261,40197,40118,40000,39763,39605
36442,39051,38498,39802,40039,39842,39684,39486
36640,39446,39249,39644,39842,39723,39446,39644
39328,39328,39367,39446,39446,39486,39288,39723
41423,39605,40158,39249,39328,39407,39525,39802
42174,39960,40356,39565,39763,39763,39723,39842
41699,40158,39802,39921,40197,40118,39842,40276
40553,40039,39130,39842,40039,40039,39842,40751
39446,40000,39051,39684,39763,39842,39763,40158
39525,39842,39249,39644,39842,39842,39565,38774
41423,39684,38498,39525,39842,39763,39605,38735
44229,40356,37944,39209,39802,39763,39802,40158
44348,41304,38616,39367,40118,39802,39842,40830
41660,42134,40830,39565,40158,39960,39723,40395
37786,39249,40237,39960,39881,39881,39723,39960
36996,38261,39288,39763,39842,39842,39684,39921
36403,38300,38577,39605,39763,39723,39407,38814
37668,39446,38854,39644,39842,39763,39446,37905
39684,40000,37905,39328,39684,39684,39644,39051
40830,39525,35771,38774,39249,39565,39684,40435
41304,39565,36126,38972,39328,39565,39723,40988
42134,40672,38735,39763,39842,39763,39723,40790
42648,41858,41660,40316,40197,40000,39644,40316
41858,41858,43873,40197,40197,40079,39763,40158
39723,41423,45375,40158,40158,40079,39723,39763
36917,40356,44031,39921,39960,39842,39525,39051
36601,38695,41581,39723,39802,39723,39605,38972
37628,38182,40356,39842,39684,39763,39684,39486
38182,38695,40948,39881,39763,39802,39723,39881
38774,39012,39921,39684,39525,39644,39684,39921
40790,39644,38656,39921,39565,39763,39644,39723
43122,40593,38221,40356,40118,39960,39763,40000
44229,40988,37707,40158,40197,40039,39802,40276
42885,39960,37391,39605,39881,39763,39723,40158
38103,38261,37707,39051,39486,39684,39525,39881
37391,37826,37905,38854,39328,39644,39525,39684
39367,38854,38182,39170,39763,39881,39763,39723
39605,40079,39446,39802,40276,40276,39960,39881
39288,40909,40711,40039,40395,40118,39842,40000
39209,41186,41146,39921,40158,39960,39644,39802
39091,41067,41107,39881,39960,39763,39486,39525
39684,40435,40751,40197,40039,39802,39565,39723
40316,39328,39921,39960,39802,39723,39565,39881
39328,38221,38774,39525,39605,39644,39486,39486
36284,38419,38972,39249,39605,39565,39367,38854
38656,41107,41344,39684,40237,40000,39921,40356
43162,42885,42450,39881,40356,40237,40000,40830
42450,42529,42055,39723,39921,39960,39644,39446
39684,41225,41304,39684,39486,39723,39565,38972
37391,39684,41067,39684,39288,39565,39565,39288
39249,39051,41027,39802,39328,39565,39605,39763
41937,39249,40276,40316,39763,39802,39763,40039
43360,38814,38933,40632,40316,40118,40000,40435
42925,37826,38340,40435,40356,40118,40000,40553
40000,36877,38537,40000,39684,39684,39723,40000
37470,36798,38419,39525,39091,39288,39605,39486
36640,37233,37865,39446,39486,39446,39605,39486
36284,38774,37865,39446,39881,39802,39605,39486
37391,41265,38024,39367,40039,40000,39565,39644
39723,42964,37944,39170,39842,39881,39644,39921
41186,43201,38814,39130,39842,39842,39723,40118
41541,42016,39091,39249,39881,39881,39684,40039
41778,40356,38458,39486,39763,39881,39723,40000
41462,40395,40395,39723,39960,39960,39802,40158
40276,41581,42806,40079,40039,40039,39842,40158
39525,42371,43992,40039,40197,40118,39802,40039
39288,41186,43557,40000,40395,40197,39763,39842
39802,39170,41186,40237,40237,40079,39684,39763
40237,37826,38577,40158,40000,39802,39565,39565
39288,37944,37193,39723,39644,39565,39486,39446
38972,39486,39328,39723,39328,39407,39565,39525
40237,39723,41778,40118,39170,39367,39644,39644
40514,37628,40672,40237,39367,39446,39644,39960
36877,35652,38063,40079,39802,39763,39684,39802
35652,36008,37035,39605,40079,39960,39644,39170
38695,38498,37826,39249,40000,39881,39644,39051
40553,40751,39407,39407,39921,39881,39842,39723
40988,41739,39881,39881,40356,40079,39960,40474
40751,41739,38537,39921,40395,40000,39842,40474
40395,40948,37352,39881,40118,40039,39763,40395
39249,40988,38300,39960,40237,40237,39723,40514
37707,41541,40514,39842,40118,40079,39684,40276
38537,42016,42292,39605,39921,39842,39644,40197
39407,42253,43913,39525,39723,39723,39525,39763
39209,41620,43360,39644,39644,39763,39525,38972
39249,39960,41146,39881,39723,39802,39605,38854
38695,37628,39723,39565,39486,39525,39486,38458
40158,36442,38854,39328,39249,39367,39367,38498
43122,37114,39051,39605,39446,39605,39605,39684
43043,38735,40632,40000,39802,39842,39881,40751
40632,39802,40909,40079,39921,39842,39842,40514
38419,39763,40514,39881,39605,39605,39605,39921
38024,39565,39802,39763,39525,39684,39605,40039
39288,39842,39170,39684,39881,39881,39723,40276
40158,40672,39051,39960,40158,40079,39763,40197
40869,41186,39328,40158,40000,40000,39684,39921
41304,41265,39525,40316,39881,39802,39644,39842
40474,40276,39012,40316,39881,39881,39763,39960
38537,38972,38695,39842,39960,39881,39802,39960
38854,39525,40909,39565,40118,39960,39763,39960
38340,40869,42213,39446,40079,40079,39723,39921
36719,41462,40474,39170,39960,40118,39763,39605
37114,41304,39288,39170,40118,40000,39723,39407
38972,40593,40039,39249,40039,39921,39565,39130
39367,38933,39407,39091,39605,39644,39249,38893
38458,37431,37786,39170,39051,39249,39170,38656
37154,38616,39130,39249,38695,39209,39367,39012
41027,42411,42174,39486,39209,39605,39881,40356
44427,43518,43122,39763,39684,39881,40079,40869
44387,42213,41502,40197,40276,40118,40000,41067
43399,41541,40395,41107,40988,40356,39842,40948
40869,40909,41186,41344,40988,40316,39723,39881
39644,40197,41067,40909,40276,39921,39565,38656
40790,38379,39367,40316,39921,39881,39605,39565
42016,34031,36363,39921,39763,39842,39684,40632
40158,31462,33913,39446,39525,39684,39684,40316
36403,34071,35296,39367,39723,39684,39684,39565
36087,38261,38063,39051,39723,39644,39644,39486
37786,42292,40514,39130,39723,39644,39644,39407
39209,44743,42095,39486,39684,39723,39763,39684
40000,44901,42134,39446,39565,39644,39842,40751
40039,43834,41660,39367,39367,39723,39842,41502
39802,42371,40869,39605,39802,39921,39565,39960
39525,41344,39802,39921,40435,40197,39525,37549
39723,40514,38814,40039,40553,40276,39644,37865
41027,40197,39051,40000,40356,40039,39802,39486
42371,39763,39881,39960,40039,39921,39684,40316
42688,38498,40000,39842,39605,39723,39644,40514
42253,37391,40948,39763,39525,39644,39763,40711
41225,37273,41344,40039,39763,39684,39802,40632
39763,37510,40276,40435,40276,39960,39802,39881
37668,37747,39486,40316,40118,39842,39684,39446
34782,37510,39091,39960,39525,39565,39644,39367
34229,37944,38656,39565,39249,39565,39565,39525
36008,38972,38063,39209,39170,39446,39525,39763
39960,40237,38261,39288,39249,39525,39644,39881
41976,41186,39091,39525,39565,39684,39763,39842
42371,41265,39763,39723,40000,39802,39802,39881
41107,40711,40039,39921,40276,40039,39763,39802
39960,40356,40158,40039,40395,40197,39842,39763
39723,40197,40237,40079,40395,40118,39723,39605
39921,39960,40197,39960,40118,39881,39565,39367
39684,39605,40158,39644,39763,39763,39486,39288
40197,39723,40158,39525,39644,39802,39684,39605
41462,40158,40197,39525,39644,39605,39763,40158
41344,40237,40237,39763,39960,39763,39763,40395
39842,40079,40079,39960,40237,40000,39763,40237
39051,40000,39644,39881,40118,40000,39723,40039
39525,39960,39486,39446,39684,39763,39723,40000
40237,40000,39525,39407,39525,39763,39763,40118
40909,40079,39605,39605,39802,39842,39723,40079
40435,40118,39130,39684,39881,39881,39684,39921
38933,40237,39051,39881,40118,40000,39684,39842
38458,40395,39328,39960,40158,39960,39684,39881
37944,40435,40079,40000,39881,39881,39565,39565
37549,39763,40948,40158,39842,39842,39525,39051
37589,39130,41186,40158,40000,39802,39684,39091
37035,39209,40276,39842,39802,39723,39684,39367
35217,39446,40118,39605,39486,39565,39565,39407
37628,39605,40830,39525,39486,39525,39644,39644
