rawDataOut1,rawDataOut2,rawDataOut3,rawDataOut4,rawDataOut5,rawDataOut6,rawDataOut7,rawDataOut8,Action
40988,40000,40158,39881,40039,40237,39486,40909,H. Open
40474,40158,40197,40039,40118,40158,38814,40079,H. Open
39012,40474,40118,40079,40118,40039,38537,38972,H. Open
37470,41225,39881,40079,40197,39763,38695,39170,H. Open
37233,42055,39605,39881,39921,39644,39091,39486,H. Open
38933,41344,39525,39605,39486,39446,39288,39565,H. Open
40632,39605,39763,39684,39367,39565,39328,39802,H. Open
41265,38577,40118,40000,39842,39763,39486,40118,H. Open
40632,38577,40079,40000,40158,39960,39644,39960,H. Open
39644,38933,40079,39644,39881,39763,39881,39565,H. Open
39960,39565,40000,39605,39802,39684,40276,39802,H. Open
40079,39763,39842,39605,39644,39644,40118,39842,H. Open
38972,39684,39644,39407,39328,39525,39328,39605,H. Open
38340,39921,39525,39407,39367,39525,39051,39763,H. Open
39407,40316,39525,39486,39446,39605,39328,40514,H. Open
40474,40118,39763,39723,39723,39842,39605,40632,H. Open
40276,39802,39960,40039,40158,40118,40039,39723,H. Open
39960,39723,40079,40276,40474,40276,40672,39130,H. Open
39921,39605,40039,40118,40276,40237,40948,39486,H. Open
40316,39802,39921,39921,40039,40079,40790,40079,H. Open
40711,39921,39802,39802,39960,40000,40118,40237,H. Open
40474,40118,39763,39644,39802,39842,39684,40158,H. Open
39960,40435,39723,39723,39802,39763,39763,40197,H. Open
39802,40593,39842,39802,39881,39802,39684,40000,H. Open
39881,40593,40000,39802,39723,39605,39367,39170,H. Open
39881,40553,40197,39723,39446,39525,38656,38774,H. Open
39881,40276,40079,39565,39209,39407,38537,39446,H. Open
39486,39723,39763,39525,39684,39644,39130,39842,H. Open
38735,38972,39605,39644,40079,39881,38695,39565,H. Open
38340,38616,39565,39960,40316,40158,38774,39407,H. Open
37312,38656,39565,40118,40514,40316,39723,39525,H. Open
37352,39012,39525,39960,40118,40000,40316,40079,H. Open
39249,39723,39486,39565,39763,39842,40316,40751,H. Open
40751,40356,39446,39605,39723,39723,39921,40593,H. Open
40514,40830,39644,39644,39565,39605,39486,39486,H. Open
39525,41107,40197,39723,39525,39644,39288,38458,H. Open
39367,40909,40395,40000,39763,39763,39565,38774,H. Open
39881,40474,40276,40000,39842,39881,40039,39763,H. Open
40039,39960,39960,39842,39763,39802,40435,40237,H. Open
40118,39723,39842,39684,39684,39605,40395,40316,H. Open
40632,40395,39921,39644,39763,39723,40276,40316,H. Open
40948,40553,40039,39605,39684,39921,40039,40316,H. Open
40830,40197,40118,39723,39881,40118,39881,40158,H. Open
40435,39684,39960,39842,40237,40276,39407,40079,H. Open
40039,39367,39723,40000,40276,40118,38498,39921,H. Open
39684,39209,39565,39802,39842,39723,38142,39525,H. Open
39130,38893,39407,39644,39644,39684,38458,39288,H. Open
38616,38182,39486,39684,39605,39486,39012,39249,H. Open
38577,37668,39723,39605,39446,39328,39565,39446,H. Open
38933,38656,39921,39644,39446,39407,39960,39763,H. Open
39367,40593,40000,39881,39605,39723,40079,39960,H. Open
39486,41383,39960,39842,39723,39842,40197,39881,H. Open
39407,40869,39881,39842,39960,39921,40632,39802,H. Open
39486,39565,39802,39960,40197,40118,41146,40118,H. Open
39525,38458,39763,39921,40316,40237,41225,40395,H. Open
39605,38814,39723,39842,40197,40356,40039,40316,H. Open
39881,39921,39921,39763,40079,40197,38814,39802,H. Open
40237,40830,39881,39723,39921,39921,38340,39367,H. Open
40593,41107,39802,39644,39881,39525,38340,39407,H. Open
40672,40869,39842,39842,40197,39605,38933,39644,H. Open
40435,40395,39921,39881,40039,39684,39881,39723,H. Open
39763,40000,39960,39723,39605,39605,40039,39723,H. Open
39249,39605,39960,39525,39328,39525,40079,40000,H. Open
39288,39328,39921,39723,39605,39723,39960,40237,H. Open
39446,39367,39881,39842,39842,39921,39881,40237,H. Open
39684,39486,39881,39763,39881,39960,39802,40000,H. Open
39763,39525,39921,39921,40118,40079,39921,39921,H. Open
39684,39486,39842,40000,40158,40039,39881,39881,H. Open
39684,39209,39565,39802,39960,39921,39881,39802,H. Open
39684,39209,39525,39644,39802,39763,39842,39723,H. Open
39565,39328,39723,39525,39525,39644,39684,39644,H. Open
39525,39486,39921,39565,39446,39644,39605,39605,H. Open
39723,39723,40000,39723,39723,39763,39684,39644,H. Open
39921,39842,39881,39842,39881,39802,39763,39763,H. Open
40079,39960,39881,39921,40118,40000,39723,39881,H. Open
40158,40197,39881,39802,40039,40039,39565,39921,H. Open
40158,40316,39921,39802,39921,39921,39446,39842,H. Open
40000,40197,39842,39684,39525,39605,39565,39723,H. Open
39842,40079,39842,39446,39486,39605,39881,39802,H. Open
39763,40039,39881,39684,39763,39802,40039,39921,H. Open
39605,40118,39842,39881,40197,40158,40079,39881,H. Open
39644,40237,39802,39842,40000,40000,39644,39723,H. Open
39763,40395,39802,39802,39842,39763,39446,39723,H. Open
39763,40474,39842,39802,39881,39723,39367,39842,H. Open
39802,40869,39921,39605,39565,39605,39288,39842,H. Open
39644,41304,39960,39605,39486,39446,39209,39802,H. Open
39407,40869,40000,39723,39763,39605,39170,39763,H. Open
39407,40197,40039,39763,39921,39763,39328,39881,H. Open
39525,39644,39960,39763,40039,39921,39565,39842,H. Open
39644,39091,39842,39881,40276,40118,39802,39842,H. Open
39723,38735,39881,39921,40079,40118,39842,39763,H. Open
39802,38695,39881,39802,39842,40118,40039,39723,H. Open
39763,38854,39763,39723,39684,39960,40237,39802,H. Open
39802,39328,39763,39644,39605,39921,40474,39960,H. Open
39802,39723,39763,39644,39525,39842,40672,40000,H. Open
39723,39842,39921,40000,40079,39763,40276,39960,H. Open
39684,39763,39842,40158,40435,39763,39565,39881,H. Open
39802,39407,39684,39960,40039,39684,39091,39763,H. Open
40039,39802,39644,39525,39565,39565,39130,39644,H. Open
40237,41027,39802,39565,39723,39842,39091,39684,H. Open
40000,41818,39881,39644,39842,40039,38340,39525,H. Open
39763,41660,39960,39684,39842,39921,38340,39446,H. Open
39644,40751,39960,39921,40079,39960,39367,39684,H. Open
39565,40039,39921,40000,40237,40039,40474,39960,H. Open
39486,39565,39921,39842,39960,40039,41027,40000,H. Open
39525,39525,39881,39763,39723,39921,40632,39921,H. Open
39605,39644,40000,39644,39723,39842,39842,39842,H. Open
39407,39684,39960,39644,39565,39684,39407,39802,H. Open
38695,39605,39960,39605,39525,39446,39446,39763,H. Open
38458,39565,39842,39723,39684,39486,39644,39763,H. Open
39170,39565,39723,39802,39842,39565,39446,39842,H. Open
40158,39170,39684,39842,39960,39367,38972,39960,H. Open
40672,38735,39565,39881,39960,39367,38774,39921,H. Open
40711,38735,39684,39684,39605,39525,39367,39763,H. Open
40632,39288,39921,39605,39367,39881,40435,39684,H. Open
40435,39960,40158,39684,39763,40237,40553,39881,H. Open
39960,40514,40276,39921,40237,40553,40553,40079,H. Open
39644,40593,40356,39881,40197,40474,40395,39960,H. Open
39446,40474,40316,39723,39802,40079,39723,39842,H. Open
39249,40276,40276,39763,39763,39842,39367,39763,H. Open
39091,39960,40197,39723,39565,39565,39170,39605,H. Open
39249,39881,40118,39605,39446,39525,39249,39565,H. Open
39525,39802,39723,39644,39644,39605,39407,39723,H. Open
39605,39684,39367,39763,39802,39684,39565,39881,H. Open
39605,39881,39209,39802,40000,39842,39605,39802,H. Open
39842,40316,39367,39881,40276,40000,39644,39881,H. Open
40079,40316,39565,39921,40118,40000,39644,39960,H. Open
40079,40079,39684,39881,39763,39881,39684,40000,H. Open
40079,39842,39802,39802,39525,39723,39763,39921,H. Open
39881,39565,39763,39723,39565,39486,39723,39763,H. Open
39486,39565,39525,39565,39486,39328,39605,39605,H. Open
39209,40039,39684,39684,39921,39723,39605,39565,H. Open
39367,40435,40079,40039,40395,39960,39684,39605,H. Open
39684,40237,40474,40118,40316,39960,39763,39763,H. Open
39960,39763,40553,39842,39684,39763,39842,39921,H. Open
40000,39407,40356,39565,39605,39842,39921,40039,H. Open
39921,39328,39921,39644,39881,40039,39921,40158,H. Open
39842,39565,39565,39565,39802,39960,39802,39921,H. Open
39605,39842,39565,39723,39921,40000,39565,39802,H. Open
39209,39881,39644,39921,40237,40079,39525,39763,H. Open
39209,39842,39723,39960,40118,40000,39684,39881,H. Open
39486,39881,39802,39881,39921,39881,39842,40237,H. Open
39605,39802,39802,39802,39763,39723,39881,40395,H. Open
39644,39921,39842,39802,39605,39644,39684,40237,H. Open
39842,40079,39921,39881,39565,39763,39605,39644,H. Open
40000,40237,40000,39881,39881,39842,39565,38893,H. Open
39684,40435,39881,39921,40039,39960,39486,38933,H. Open
39684,40435,39684,39921,39921,39881,39407,39249,H. Open
40395,40514,39644,39842,39921,39763,39525,39723,H. Open
40988,40474,39644,39644,39684,39525,40000,40118,H. Open
40948,40276,39842,39525,39525,39486,40316,40197,H. Open
40830,40000,40039,39605,39684,39684,40158,40237,H. Open
40553,39881,40118,39960,40079,40079,39921,40435,H. Open
39921,40514,40039,40039,40237,40197,39802,40316,H. Open
39051,41146,39960,39842,40000,40118,39644,40039,H. Open
38419,40672,39842,39763,39921,40039,39328,39684,H. Open
38221,39565,39763,39684,39684,39763,38972,39288,H. Open
37747,38972,39605,39407,39328,39288,38814,39051,H. Open
38221,38854,39249,39328,39288,39328,38814,39209,H. Open
39367,39130,39051,39446,39407,39605,39407,39644,H. Open
39446,39881,39130,39605,39684,39921,39921,39960,H. Open
39960,37589,39525,39960,40197,40197,40197,40197,H. Open
40869,36008,40000,40118,40435,40356,40553,40316,H. Open
41265,38735,40514,40039,40079,40237,40988,40039,H. Open
40751,41304,40514,39881,39802,40000,41304,39881,H. Open
40079,41818,40316,39763,39684,39644,40790,39605,H. Open
40118,41304,40079,39605,39486,39170,38972,39446,H. Open
40276,40909,39723,39565,39605,39170,38142,39486,H. Open
39842,40909,39486,39684,40039,39565,38300,39605,H. Open
39130,40869,39486,39763,40118,39723,38498,39763,H. Open
38933,40553,39842,39763,39881,39684,38893,39921,H. Open
39446,40316,40237,39723,39684,39802,39249,39881,H. Open
39921,39881,40276,39881,40000,40158,40039,39921,H. Open
40079,39367,40276,39960,40000,40316,40474,40316,H. Open
40000,39209,40553,40039,40197,40316,40711,40830,H. Open
39842,39328,40553,40158,40435,40237,40514,40672,H. Open
39921,39249,40000,39960,40079,40039,40000,40079,H. Open
39407,38814,39605,39723,39763,39723,39644,39842,H. Open
39091,38577,39367,39565,39446,39565,39446,39960,H. Open
38616,38735,39525,39367,39288,39486,39446,39763,H. Open
