rawDataOut1,rawDataOut2,rawDataOut3,rawDataOut4,rawDataOut5,rawDataOut6,rawDataOut7,rawDataOut8,Action
40158,40118,39525,39921,40039,40435,39288,39842,Key Grip
40000,40000,39723,39881,39921,40237,39209,39684,Key Grip
39763,39802,39763,39802,39723,40395,39288,39605,Key Grip
39684,39723,39842,39525,39367,40276,39407,39684,Key Grip
39684,39763,39881,39525,39407,38854,39288,39723,Key Grip
39644,39723,39921,39802,40000,37865,39249,39921,Key Grip
39446,39763,39960,40079,40514,38537,39407,40158,Key Grip
39367,39802,39921,40000,40197,39288,39407,39881,Key Grip
39130,39763,39842,39723,39684,39842,39486,39684,Key Grip
38261,39802,39921,39565,39328,40000,39446,39565,Key Grip
38616,39881,40079,39525,39249,39960,39367,39644,Key Grip
40000,39960,40158,39644,39407,40118,39288,39842,Key Grip
40672,39921,40237,39842,39644,40197,39288,39960,Key Grip
40435,40000,40237,39842,39960,40237,39446,39960,Key Grip
40039,40000,40079,39842,40316,40316,39486,39684,Key Grip
39842,40000,40079,39802,40316,40237,39446,39486,Key Grip
39644,39921,40118,39802,40118,40000,39407,39565,Key Grip
39565,39960,40039,39723,39802,39881,39446,39763,Key Grip
39763,40000,40039,39684,39881,39881,39644,40079,Key Grip
39921,40079,40395,39644,39842,39723,39842,40237,Key Grip
39802,40118,40474,39723,39842,39723,39644,40237,Key Grip
39565,40079,40237,39960,40000,39842,39407,39960,Key Grip
39525,40039,40158,39921,39881,39684,39249,39881,Key Grip
39960,40158,40118,39723,39723,39605,39249,40237,Key Grip
40158,40118,39921,39486,39565,39565,39288,40474,Key Grip
40158,40158,39684,39723,39960,39723,39209,40079,Key Grip
40079,40079,39525,40000,40158,39881,39288,39328,Key Grip
40079,39921,39486,39960,40118,40000,39525,39328,Key Grip
40079,39960,39565,40000,40197,40039,39605,39763,Key Grip
39763,39881,39605,40039,40039,39921,39407,40000,Key Grip
38774,39763,39565,39763,39802,39842,39170,39842,Key Grip
38419,39565,39367,39684,39684,39684,39130,39486,Key Grip
38735,39012,39249,39407,39446,39565,38972,39130,Key Grip
39051,38656,39130,39249,39328,39486,38933,39091,Key Grip
39051,39051,39525,39328,39525,39644,39012,39446,Key Grip
39288,39921,40000,39605,39723,39842,39249,39842,Key Grip
40276,40553,40276,39960,39763,39960,39328,40316,Key Grip
40830,40632,40316,40039,39921,39960,39288,40711,Key Grip
40711,40356,40197,39921,39960,39881,39130,40553,Key Grip
40197,40039,40079,39802,39605,39723,39012,39960,Key Grip
39921,39881,40000,39763,39644,39802,39091,39486,Key Grip
39723,39802,39802,39960,40079,40079,39130,39565,Key Grip
39486,39723,39644,40158,40435,40316,39051,39763,Key Grip
39328,39960,39644,39842,40237,40276,38972,39684,Key Grip
39407,40237,40000,39723,39960,40276,39051,39723,Key Grip
39723,40356,40118,39684,39802,39842,38933,39723,Key Grip
39960,40079,40158,39644,39605,39288,38854,39723,Key Grip
40079,39842,40118,39565,39407,39288,38933,39763,Key Grip
40237,39842,40197,39644,39565,39249,39012,39921,Key Grip
40158,39802,40039,39763,39842,39288,39209,40039,Key Grip
39684,39802,39723,39960,40118,40474,39525,40197,Key Grip
39249,39763,39486,40118,40237,41699,39644,40158,Key Grip
38933,39644,39328,40118,40039,41858,39328,39881,Key Grip
38893,39684,39367,39881,39763,40593,38933,39525,Key Grip
39051,39605,39249,39802,39525,39130,38656,39288,Key Grip
39446,39367,38854,39565,39525,38893,38735,39486,Key Grip
39763,39249,38774,39328,39684,39367,38814,39881,Key Grip
39842,38933,38893,39486,40000,39763,38616,39802,Key Grip
39881,39051,39209,39763,40237,39921,38340,39565,Key Grip
39960,39644,39684,39802,40118,39170,38221,39644,Key Grip
39960,40356,40356,39723,39565,37905,38221,39723,Key Grip
39802,40751,40948,39960,39446,37786,38577,39881,Key Grip
39525,40632,41107,40039,39881,39091,39130,39960,Key Grip
39486,40474,40948,39960,40118,40553,39209,39960,Key Grip
39605,40237,40790,40000,40316,41344,39170,40079,Key Grip
39684,39921,40474,40000,40237,41344,39012,40079,Key Grip
39802,39842,40316,39921,40118,40909,38814,40039,Key Grip
39802,39881,40276,40000,40118,40395,38577,39960,Key Grip
39763,39842,39921,39921,39842,40000,38142,39802,Key Grip
39921,39842,39565,39723,39644,39684,37944,39644,Key Grip
40158,39644,39051,39565,39407,39486,38419,39763,Key Grip
40395,39644,39209,39644,39367,39367,39130,39881,Key Grip
40356,40039,40000,39881,39644,39091,39605,39881,Key Grip
39921,40435,40751,40000,39842,38814,39921,39960,Key Grip
40000,40356,40593,39842,40000,39051,39802,39644,Key Grip
39842,39763,39763,39525,39644,39525,39644,39565,Key Grip
39328,39170,38854,39367,39486,39802,39486,39802,Key Grip
39170,38933,38063,39328,39684,40118,39446,40079,Key Grip
39170,39130,38063,39605,40158,40790,39446,40356,Key Grip
38972,39328,38695,39960,40237,41107,39367,40118,Key Grip
39130,39684,39407,39921,39921,41265,39209,39881,Key Grip
39684,40000,39960,39842,39921,41225,39091,39842,Key Grip
40118,40276,40435,39881,39960,40711,39051,40237,Key Grip
39960,40237,40790,39802,39644,39486,38379,39842,Key Grip
39684,39881,40672,39802,39605,38854,37352,38221,Key Grip
39684,39644,40395,39763,39605,38893,37035,37589,Key Grip
39763,39644,40197,39921,39921,38933,38103,38854,Key Grip
39842,39723,39921,39881,39960,38774,39446,40316,Key Grip
39881,39802,39802,39763,39881,38774,40039,40948,Key Grip
39842,39960,39921,39684,39684,39446,40079,40751,Key Grip
39960,40118,40158,39684,39684,40672,40039,40514,Key Grip
40079,40316,40197,39802,39842,41502,39684,40435,Key Grip
40197,40356,40197,39802,39723,41225,39644,40356,Key Grip
40039,40276,40118,39881,39881,40118,39328,40118,Key Grip
39723,40079,39960,40000,40000,39565,39012,39802,Key Grip
39446,39723,39446,39763,39723,38814,38933,39407,Key Grip
39367,39525,39130,39367,39407,37707,38893,39209,Key Grip
39525,39565,39288,39486,39644,37510,39051,39565,Key Grip
39644,39723,39288,39763,40276,38933,39407,39842,Key Grip
39723,39644,39209,39921,40474,40395,39644,39802,Key Grip
39486,39525,39249,39921,40474,41265,39605,39684,Key Grip
39288,39763,39486,40000,40316,41462,39407,39486,Key Grip
39367,39881,39644,39881,39802,40948,39012,39249,Key Grip
39763,40118,39763,39763,39446,40474,39012,39407,Key Grip
39921,40158,40079,39605,39486,40316,39130,39842,Key Grip
39921,40158,40988,39723,39684,40237,39407,40158,Key Grip
39881,40197,41581,40000,40039,40118,39565,40276,Key Grip
39723,39921,40909,40000,40000,39407,39130,40039,Key Grip
39605,39565,39684,39802,39684,38972,38656,39763,Key Grip
39486,39367,39170,39644,39446,39091,38379,39446,Key Grip
39565,39565,39209,39605,39565,39288,38537,39565,Key Grip
39802,39921,39486,39605,39407,39091,38735,39881,Key Grip
39881,40158,39763,39565,39288,39091,38972,40000,Key Grip
39881,40197,39842,39723,39644,39684,39091,39881,Key Grip
39763,40079,39921,40000,40316,40158,38972,39921,Key Grip
39644,40000,39921,40079,40514,40237,38933,39921,Key Grip
39763,39842,39802,39960,40197,40000,39012,39921,Key Grip
39802,39723,39565,40000,40079,39763,39130,40118,Key Grip
39763,39644,39486,39763,39723,39486,39091,40039,Key Grip
39723,39605,39881,39605,39328,38735,39012,39802,Key Grip
39684,39842,40316,39565,39367,38577,38814,39605,Key Grip
39486,40039,40593,39763,39644,39130,38735,39525,Key Grip
39407,40079,40435,39921,39842,40197,38893,39605,Key Grip
39525,40079,40079,39921,40079,40948,39130,39842,Key Grip
39763,40118,39881,39763,40158,41107,39209,39960,Key Grip
39763,39921,39723,39723,39960,41383,39130,39881,Key Grip
39802,39723,39605,39644,39842,41541,39170,39763,Key Grip
39802,39605,39446,39763,40000,41581,39288,39881,Key Grip
39842,39565,39446,39802,40039,41423,39328,40039,Key Grip
39763,39723,39605,39960,40079,40514,39130,39960,Key Grip
39565,39684,39723,40079,40237,38893,38735,39684,Key Grip
39525,39842,39802,39960,40237,37628,38458,39525,Key Grip
39644,39960,39802,39684,39763,36719,38537,39684,Key Grip
39763,39881,39881,39525,39525,37035,38379,39723,Key Grip
39802,39802,40000,39684,39684,38774,38300,39960,Key Grip
39802,39723,39921,39763,39644,40435,38933,39921,Key Grip
39842,39763,39763,39723,39763,41225,39644,39960,Key Grip
39842,40000,39644,39763,39881,41146,39881,40079,Key Grip
39881,40118,39684,39881,39842,40909,39881,40000,Key Grip
39881,40118,39684,39802,39723,40316,39644,39842,Key Grip
39842,40079,39644,39644,39486,39723,39130,39644,Key Grip
39842,39960,39644,39565,39525,39407,38854,39605,Key Grip
39802,39960,39684,39565,39644,39091,38814,39644,Key Grip
39644,39921,39802,39644,39723,39446,38933,39525,Key Grip
39605,39842,39881,39842,39723,40079,39051,39486,Key Grip
39644,39842,40039,39881,39763,40158,39051,39644,Key Grip
39565,39842,40356,40000,40039,39881,39288,40000,Key Grip
39525,39842,40395,39921,40237,39881,39486,40079,Key Grip
39565,39723,40158,39644,39921,39921,39565,39842,Key Grip
39644,39644,40158,39605,39802,39960,39565,39842,Key Grip
39644,39684,40237,39763,39881,40039,39565,39842,Key Grip
39644,39842,40237,39842,39960,39960,39249,39802,Key Grip
39842,40039,40118,39723,39644,39446,38814,39644,Key Grip
39921,40079,39881,39644,39605,39170,38695,39525,Key Grip
39802,40000,39644,39644,39525,38854,38735,39525,Key Grip
39486,40039,39842,39565,39407,38774,38933,39525,Key Grip
39407,40158,40237,39684,39802,39605,39407,39802,Key Grip
39605,40316,40514,39802,40079,40039,39684,40158,Key Grip
