rawDataOut1,rawDataOut2,rawDataOut3,rawDataOut4,rawDataOut5,rawDataOut6,rawDataOut7,rawDataOut8,Action
39684,40356,39723,40158,40514,44190,40395,39802,Tool Grip
39644,40395,39723,39960,40316,42134,39960,39842,Tool Grip
39723,40000,39921,39763,40079,41067,40079,39763,Tool Grip
39763,39170,39881,39605,39802,40790,40158,39525,Tool Grip
39921,39012,40000,39684,39802,40356,39921,39723,Tool Grip
39802,39288,40316,39525,39407,38142,38972,39605,Tool Grip
39446,39407,40435,39723,39565,37233,38577,39328,Tool Grip
39209,39525,40474,39960,39763,37154,39091,39525,Tool Grip
39565,39960,40553,39881,39446,37786,40039,39960,Tool Grip
40079,40356,40553,39644,39012,39288,40316,40158,Tool Grip
40356,40356,40237,39644,39051,40514,40039,40237,Tool Grip
40276,40553,39763,39842,39328,40435,39407,40158,Tool Grip
40079,40316,39249,39921,39605,40237,39367,40197,Tool Grip
39802,39802,38854,39842,39921,40276,39407,40000,Tool Grip
39367,39446,38893,39802,40197,40197,39130,39723,Tool Grip
38893,39407,39012,39842,40316,40197,39328,39525,Tool Grip
38854,40118,39170,39842,40276,40118,39684,39407,Tool Grip
39367,40751,39486,39763,39921,39842,39684,39407,Tool Grip
39684,40356,39644,39446,39407,39407,39644,39328,Tool Grip
40000,39605,39763,39328,39367,39091,39605,39605,Tool Grip
40079,38933,40000,39486,39881,39170,39644,39960,Tool Grip
39723,38261,40118,39723,40000,39367,39723,40079,Tool Grip
39328,37905,40039,39644,39723,39328,39644,40000,Tool Grip
39446,38261,40118,39684,39723,39288,39605,40039,Tool Grip
39644,39012,40276,39842,39763,39288,39565,39881,Tool Grip
39881,40000,40356,39921,39684,39407,39525,39684,Tool Grip
40118,40395,40316,39881,39842,39723,39644,39328,Tool Grip
40118,40276,40118,39921,40000,39802,39723,39446,Tool Grip
39842,40197,39723,39842,40079,39842,39723,39723,Tool Grip
39644,40435,39446,39842,40079,39881,39684,39881,Tool Grip
39605,40672,39407,39763,40000,39921,39763,39960,Tool Grip
39723,40830,39525,39763,39881,39881,39723,39960,Tool Grip
39723,40672,39565,39763,39802,39960,39684,39881,Tool Grip
39684,40316,39446,39723,39684,40079,39723,39921,Tool Grip
39605,40000,39525,39684,39644,39960,39684,39881,Tool Grip
39565,39802,39605,39763,39802,39842,39723,39881,Tool Grip
39525,39802,39605,39960,40237,42055,40672,40039,Tool Grip
39486,39802,39644,40079,40514,45652,42292,40197,Tool Grip
39565,39802,39684,39842,40316,45810,42016,40118,Tool Grip
39763,39881,39684,39644,40000,44308,40869,39960,Tool Grip
39802,39960,39802,39960,40276,42411,39921,40000,Tool Grip
39605,39921,39684,39842,39802,39209,38577,39565,Tool Grip
39486,39842,39565,39644,39407,36442,37668,39170,Tool Grip
39407,39723,39605,39644,39288,31818,35731,38972,Tool Grip
39486,40000,39763,39684,39170,26917,35099,39091,Tool Grip
39723,40395,40000,39684,39249,29763,38142,39605,Tool Grip
