rawDataOut1,rawDataOut2,rawDataOut3,rawDataOut4,rawDataOut5,rawDataOut6,rawDataOut7,rawDataOut8,Action
40118,40079,40118,39802,38458,38854,39446,39763,W. Pronation
40118,40276,40118,40276,38656,37905,39209,39644,W. Pronation
40079,40395,40514,40869,40316,37905,39407,39921,W. Pronation
39881,40158,40395,40751,42688,38814,39723,40039,W. Pronation
39723,39763,39723,39763,41937,40000,39960,40000,W. Pronation
39881,39723,39446,39130,41502,40356,40000,39960,W. Pronation
39960,39802,39605,39288,41858,40039,39763,39763,W. Pronation
40039,39763,39921,39644,40711,39644,39644,39723,W. Pronation
39842,39881,40079,39842,37391,39367,39525,39684,W. Pronation
38735,39842,39881,39842,36996,39209,39407,39525,W. Pronation
37786,39921,40039,40158,38854,39525,39565,39565,W. Pronation
38616,40118,40356,40751,39565,40197,39842,39921,W. Pronation
39842,40079,40356,40356,39170,40395,39960,40079,W. Pronation
40356,39881,39842,39802,39130,40158,39842,39960,W. Pronation
40395,39644,39407,39565,39644,40237,39723,39802,W. Pronation
40158,39605,39328,39288,39684,40632,39723,39644,W. Pronation
39921,39763,39288,39170,40435,40395,39565,39525,W. Pronation
39960,40079,39763,39684,42609,40079,39565,39644,W. Pronation
39921,40158,40000,39960,43557,40118,39960,39921,W. Pronation
39525,39723,39644,39565,41778,40039,40000,40474,W. Pronation
39328,39367,39209,39051,38616,39842,39802,40988,W. Pronation
39525,39367,39130,38933,35454,40118,39723,40632,W. Pronation
39921,39881,39565,39328,34189,40079,39249,38577,W. Pronation
40553,40514,40079,40000,36047,39051,39170,37431,W. Pronation
40751,40632,40474,40672,38854,38182,39367,38577,W. Pronation
40593,40395,40474,40751,40514,38221,39565,40118,W. Pronation
40118,40118,40435,40593,40711,38616,39921,40988,W. Pronation
39288,39763,40237,40197,43597,39802,40197,41265,W. Pronation
37905,39525,40079,39723,45415,39960,40079,41186,W. Pronation
38458,40000,40632,39367,45375,39723,39763,40197,W. Pronation
40435,40474,41265,39328,42609,40158,39644,38854,W. Pronation
40909,40395,41541,39130,37905,40790,39881,38458,W. Pronation
40039,40039,41265,39249,36680,41265,39960,39249,W. Pronation
39486,39763,40553,39328,38340,41107,39684,40000,W. Pronation
39288,39565,39842,39446,39565,40356,39446,39842,W. Pronation
39288,39763,39486,39960,40435,39051,39170,39288,W. Pronation
39407,40000,39209,40356,40593,38695,39328,39565,W. Pronation
39130,39960,39130,40474,40276,39130,39486,40079,W. Pronation
38933,39842,39130,40435,38854,39328,39644,40118,W. Pronation
39486,40079,39091,40395,37668,39842,39960,40237,W. Pronation
40158,40276,39012,40276,37707,40237,40079,40514,W. Pronation
40435,40237,38893,39881,38854,40158,40000,40356,W. Pronation
40395,39842,38537,39644,40395,40118,39802,39960,W. Pronation
40039,39328,38221,39486,41265,40276,39684,39565,W. Pronation
40039,39130,38537,39209,40869,40237,39723,39407,W. Pronation
